"Order","Family","Genus","species","binom","haploid.num","chromosome"
"Coleoptera","Carabidae","Bembidion","punctulatum ","Bembidion punctulatum ",12,"mono"
"Coleoptera","Carabidae","Bembidion","punctulatum ","Bembidion punctulatum ",12,"mono"
"Coleoptera","Carabidae","Bembidion","quadrimaculatum oppositum ","Bembidion quadrimaculatum oppositum ",12,"mono"
"Coleoptera","Carabidae","Bembidion","quadripustulatum","Bembidion quadripustulatum",12,"mono"
"Coleoptera","Carabidae","Bembidion","quadrulum","Bembidion quadrulum",12,"mono"
"Coleoptera","Carabidae","Bembidion","rapidum","Bembidion rapidum",12,"mono"
"Coleoptera","Carabidae","Bembidion","recticolle","Bembidion recticolle",12,"mono"
"Coleoptera","Carabidae","Bembidion","ripicola","Bembidion ripicola",12,"mono"
"Coleoptera","Carabidae","Bembidion","rivulare","Bembidion rivulare",12,"mono"
"Coleoptera","Carabidae","Bembidion","roosvelti ","Bembidion roosvelti ",12,"mono"
"Coleoptera","Carabidae","Bembidion","rufinum ","Bembidion rufinum ",12,"mono"
"Coleoptera","Carabidae","Bembidion","rufotinctum ","Bembidion rufotinctum ",12,"mono"
"Coleoptera","Carabidae","Bembidion","rupicola","Bembidion rupicola",12,"mono"
"Coleoptera","Carabidae","Bembidion","rusticum lenensoides ","Bembidion rusticum lenensoides ",12,"mono"
"Coleoptera","Carabidae","Bembidion","salebratum","Bembidion salebratum",12,"mono"
"Coleoptera","Carabidae","Bembidion","salinarium","Bembidion salinarium",12,"mono"
"Coleoptera","Carabidae","Bembidion","scopulinum","Bembidion scopulinum",12,"mono"
"Coleoptera","Carabidae","Bembidion","sejunctum sejunctum    ","Bembidion sejunctum sejunctum    ",12,"mono"
"Coleoptera","Carabidae","Bembidion","sejunctum semiaureum    ","Bembidion sejunctum semiaureum    ",12,"mono"
"Coleoptera","Carabidae","Bembidion","semicinctum ","Bembidion semicinctum ",12,"mono"
"Coleoptera","Carabidae","Bembidion","semistriatum","Bembidion semistriatum",12,"mono"
"Coleoptera","Carabidae","Bembidion","seudderi-group consimile ","Bembidion seudderi-group consimile ",12,"mono"
"Coleoptera","Carabidae","Bembidion","seudderi-group flohri ","Bembidion seudderi-group flohri ",12,"mono"
"Coleoptera","Carabidae","Bembidion","seudderi-group obtusidens ","Bembidion seudderi-group obtusidens ",12,"mono"
"Coleoptera","Carabidae","Bembidion","seudderi-group scudderi ","Bembidion seudderi-group scudderi ",12,"mono"
"Coleoptera","Carabidae","Bembidion","siculum","Bembidion siculum",12,"mono"
"Coleoptera","Carabidae","Bembidion","sierricola ","Bembidion sierricola ",12,"mono"
"Coleoptera","Carabidae","Bembidion","sordidum","Bembidion sordidum",12,"mono"
"Coleoptera","Carabidae","Bembidion","sp nr ampliceps-Nr 1 ","Bembidion sp nr ampliceps-Nr 1 ",12,"mono"
"Coleoptera","Carabidae","Bembidion","sp nr ampliceps-Nr 2 ","Bembidion sp nr ampliceps-Nr 2 ",12,"mono"
"Coleoptera","Carabidae","Bembidion","sp nr aratum   ","Bembidion sp nr aratum   ",12,"mono"
"Coleoptera","Carabidae","Bembidion","sp nr mundum   ","Bembidion sp nr mundum   ",12,"mono"
"Coleoptera","Carabidae","Bembidion","sp nr transversale-Nr 1  ","Bembidion sp nr transversale-Nr 1  ",12,"mono"
"Coleoptera","Carabidae","Bembidion","sp nr transversale-Nr 2  ","Bembidion sp nr transversale-Nr 2  ",12,"mono"
"Coleoptera","Carabidae","Bembidion","stephensi","Bembidion stephensi",12,"mono"
"Coleoptera","Carabidae","Bembidion","striatum maurus    ","Bembidion striatum maurus    ",12,"mono"
"Coleoptera","Carabidae","Bembidion","sulcipenne hyperboroides ","Bembidion sulcipenne hyperboroides ",12,"mono"
"Coleoptera","Carabidae","Bembidion","tairuense ","Bembidion tairuense ",12,"mono"
"Coleoptera","Carabidae","Bembidion","tenellum","Bembidion tenellum",12,"mono"
"Coleoptera","Carabidae","Bembidion","tetracolum","Bembidion tetracolum",12,"mono"
"Coleoptera","Carabidae","Bembidion","tetracolum","Bembidion tetracolum",12,"mono"
"Coleoptera","Carabidae","Bembidion","texanum","Bembidion texanum",12,"mono"
"Coleoptera","Carabidae","Bembidion","thetys","Bembidion thetys",12,"mono"
"Coleoptera","Carabidae","Bembidion","tibiale","Bembidion tibiale",12,"mono"
"Coleoptera","Carabidae","Bembidion","timidum","Bembidion timidum",12,"mono"
"Coleoptera","Carabidae","Bembidion","transparens","Bembidion transparens",12,"mono"
"Coleoptera","Carabidae","Bembidion","transversale","Bembidion transversale",12,"mono"
"Coleoptera","Carabidae","Bembidion","umbratum","Bembidion umbratum",12,"mono"
"Coleoptera","Carabidae","Bembidion","vandykei ","Bembidion vandykei ",12,"mono"
"Coleoptera","Carabidae","Bembidion","varicolor","Bembidion varicolor",12,"mono"
"Coleoptera","Carabidae","Bembidion","varium","Bembidion varium",12,"mono"
"Coleoptera","Carabidae","Bembidion","versicolor","Bembidion versicolor",12,"mono"
"Coleoptera","Carabidae","Bembidion","versicolor","Bembidion versicolor",12,"mono"
"Coleoptera","Carabidae","Bembidion","versutum","Bembidion versutum",12,"mono"
"Coleoptera","Carabidae","Bembidion","vicinus","Bembidion vicinus",12,"mono"
"Coleoptera","Carabidae","Bembidion","wickhami ","Bembidion wickhami ",12,"mono"
"Coleoptera","Carabidae","Bembidion","yukonoum","Bembidion yukonoum",12,"mono"
"Coleoptera","Carabidae","Bembidion","arcticum ","Bembidion arcticum ",13,"mono"
"Coleoptera","Carabidae","Bembidion","chalceum ","Bembidion chalceum ",13,"mono"
"Coleoptera","Carabidae","Bembidion","iridescens ","Bembidion iridescens ",13,"mono"
"Coleoptera","Carabidae","Bembidion","millerianum ","Bembidion millerianum ",13,"mono"
"Coleoptera","Carabidae","Bembidion","quadrifoveolatum ","Bembidion quadrifoveolatum ",13,"mono"
"Coleoptera","Carabidae","Bembidion","ruficorne ","Bembidion ruficorne ",13,"mono"
"Coleoptera","Carabidae","Bembidion","tetracolum","Bembidion tetracolum",13,"mono"
"Coleoptera","Carabidae","Bembidion","sp. ","Bembidion sp. ",16,"mono"
"Coleoptera","Carabidae","Bembidion","rothfelsi ","Bembidion rothfelsi ",17,"mono"
"Coleoptera","Carabidae","Bembidion","littorale","Bembidion littorale",18,"mono"
"Coleoptera","Carabidae","Brachinus","cordicollis ","Brachinus cordicollis ",9,"mono"
"Coleoptera","Carabidae","Brachinus","janthinipennis ","Brachinus janthinipennis ",9,"mono"
"Coleoptera","Carabidae","Brachinus","pecoudi","Brachinus pecoudi",9,"mono"
"Coleoptera","Carabidae","Brachinus","exhalans ","Brachinus exhalans ",11,"mono"
"Coleoptera","Carabidae","Brachinus","pateri","Brachinus pateri",11,"mono"
"Coleoptera","Carabidae","Brachinus","humeralis ","Brachinus humeralis ",14,"mono"
"Coleoptera","Carabidae","Brachinus","sexmaculatus ","Brachinus sexmaculatus ",14,"mono"
"Coleoptera","Carabidae","Brachinus","plagiatus ","Brachinus plagiatus ",16,"mono"
"Coleoptera","Carabidae","Brachinus","variventris ","Brachinus variventris ",16,"mono"
"Coleoptera","Carabidae","Brachinus","crepitans ","Brachinus crepitans ",20,"mono"
"Coleoptera","Carabidae","Calathus","ascendens ","Calathus ascendens ",11,"mono"
"Coleoptera","Carabidae","Calathus","angustulus","Calathus angustulus",18,"mono"
"Coleoptera","Carabidae","Calathus","depressus ","Calathus depressus ",18,"mono"
"Coleoptera","Carabidae","Calathus","freyi ","Calathus freyi ",18,"mono"
"Coleoptera","Carabidae","Calathus","rubricus ","Calathus rubricus ",18,"mono"
"Coleoptera","Carabidae","Calathus","ambiguus chevrolati ","Calathus ambiguus chevrolati ",19,"mono"
"Coleoptera","Carabidae","Calathus","angularis","Calathus angularis",19,"mono"
"Coleoptera","Carabidae","Calathus","brevis ","Calathus brevis ",19,"mono"
"Coleoptera","Carabidae","Calathus","dejeani hispanicus ","Calathus dejeani hispanicus ",19,"mono"
"Coleoptera","Carabidae","Calathus","erratus ","Calathus erratus ",19,"mono"
"Coleoptera","Carabidae","Calathus","fuscipes ","Calathus fuscipes ",19,"mono"
"Coleoptera","Carabidae","Calathus","fuscipes fuscipes ","Calathus fuscipes fuscipes ",19,"mono"
"Coleoptera","Carabidae","Calathus","fuscipes graecus","Calathus fuscipes graecus",19,"mono"
"Coleoptera","Carabidae","Calathus","granatensis ","Calathus granatensis ",19,"mono"
"Coleoptera","Carabidae","Calathus","luctosus","Calathus luctosus",19,"mono"
"Coleoptera","Carabidae","Calathus","melanocephalus ","Calathus melanocephalus ",19,"mono"
"Coleoptera","Carabidae","Calathus","melanocephalus ","Calathus melanocephalus ",19,"mono"
"Coleoptera","Carabidae","Calathus","micropterus ","Calathus micropterus ",19,"mono"
"Coleoptera","Carabidae","Calathus","rectus ","Calathus rectus ",19,"mono"
"Coleoptera","Carabidae","Calathus","rufocastaneus ","Calathus rufocastaneus ",19,"mono"
"Coleoptera","Carabidae","Calathus","vuillefroyi ","Calathus vuillefroyi ",19,"mono"
"Coleoptera","Carabidae","Calathus","fuscipes graecus","Calathus fuscipes graecus",20,"mono"
"Coleoptera","Carabidae","Carabus","granulatus ","Carabus granulatus ",9,"mono"
"Coleoptera","Carabidae","Carabus","glabratus ","Carabus glabratus ",13,"mono"
"Coleoptera","Carabidae","Carabus","serratus ","Carabus serratus ",13,"mono"
"Coleoptera","Carabidae","Carabus","abbreviatus ","Carabus abbreviatus ",14,"mono"
"Coleoptera","Carabidae","Carabus","auronitens auronitens ","Carabus auronitens auronitens ",14,"mono"
"Coleoptera","Carabidae","Carabus","blaptoides ","Carabus blaptoides ",14,"mono"
"Coleoptera","Carabidae","Carabus","blaptoides blaptoides ","Carabus blaptoides blaptoides ",14,"mono"
"Coleoptera","Carabidae","Carabus","blaptoides lewisii ","Carabus blaptoides lewisii ",14,"mono"
"Coleoptera","Carabidae","Carabus","blaptoides oxuroides ","Carabus blaptoides oxuroides ",14,"mono"
"Coleoptera","Carabidae","Carabus","blaptoides rugipennis ","Carabus blaptoides rugipennis ",14,"mono"
"Coleoptera","Carabidae","Carabus","caelatus schreiberi ","Carabus caelatus schreiberi ",14,"mono"
"Coleoptera","Carabidae","Carabus","cancellatus ","Carabus cancellatus ",14,"mono"
"Coleoptera","Carabidae","Carabus","cancellatus cancellatus ","Carabus cancellatus cancellatus ",14,"mono"
"Coleoptera","Carabidae","Carabus","cancellatus celticus ","Carabus cancellatus celticus ",14,"mono"
"Coleoptera","Carabidae","Carabus","coarctatus","Carabus coarctatus",14,"mono"
"Coleoptera","Carabidae","Carabus","coriaceus ","Carabus coriaceus ",14,"mono"
"Coleoptera","Carabidae","Carabus","coriaceus coriaceus ","Carabus coriaceus coriaceus ",14,"mono"
"Coleoptera","Carabidae","Carabus","creutzeri kircheri ","Carabus creutzeri kircheri ",14,"mono"
"Coleoptera","Carabidae","Carabus","creutzeri rinaldoi ","Carabus creutzeri rinaldoi ",14,"mono"
"Coleoptera","Carabidae","Carabus","croaticus croaticus ","Carabus croaticus croaticus ",14,"mono"
"Coleoptera","Carabidae","Carabus","depressus bonellii ","Carabus depressus bonellii ",14,"mono"
"Coleoptera","Carabidae","Carabus","deyrollei ","Carabus deyrollei ",14,"mono"
"Coleoptera","Carabidae","Carabus","dufouri","Carabus dufouri",14,"mono"
"Coleoptera","Carabidae","Carabus","errans ","Carabus errans ",14,"mono"
"Coleoptera","Carabidae","Carabus","faustus faustus ","Carabus faustus faustus ",14,"mono"
"Coleoptera","Carabidae","Carabus","fruhstorferi ","Carabus fruhstorferi ",14,"mono"
"Coleoptera","Carabidae","Carabus","ghiliani ","Carabus ghiliani ",14,"mono"
"Coleoptera","Carabidae","Carabus","glabratus glabratus ","Carabus glabratus glabratus ",14,"mono"
"Coleoptera","Carabidae","Carabus","granulatus granulatus ","Carabus granulatus granulatus ",14,"mono"
"Coleoptera","Carabidae","Carabus","guadarramus ","Carabus guadarramus ",14,"mono"
"Coleoptera","Carabidae","Carabus","hispanus ","Carabus hispanus ",14,"mono"
"Coleoptera","Carabidae","Carabus","hortensis hortensis ","Carabus hortensis hortensis ",14,"mono"
"Coleoptera","Carabidae","Carabus","intricatus ","Carabus intricatus ",14,"mono"
"Coleoptera","Carabidae","Carabus","intricatus intricatus ","Carabus intricatus intricatus ",14,"mono"
"Coleoptera","Carabidae","Carabus","irregularis irregularis ","Carabus irregularis irregularis ",14,"mono"
"Coleoptera","Carabidae","Carabus","lineatus basilicus ","Carabus lineatus basilicus ",14,"mono"
"Coleoptera","Carabidae","Carabus","lineatus lateralis ","Carabus lineatus lateralis ",14,"mono"
"Coleoptera","Carabidae","Carabus","lineatus lineatus ","Carabus lineatus lineatus ",14,"mono"
"Coleoptera","Carabidae","Carabus","lusitanicus brevis ","Carabus lusitanicus brevis ",14,"mono"
"Coleoptera","Carabidae","Carabus","macrocephalus ","Carabus macrocephalus ",14,"mono"
"Coleoptera","Carabidae","Carabus","melancholicus costatus ","Carabus melancholicus costatus ",14,"mono"
"Coleoptera","Carabidae","Carabus","monticola ","Carabus monticola ",14,"mono"
"Coleoptera","Carabidae","Carabus","morbillosus","Carabus morbillosus",14,"mono"
"Coleoptera","Carabidae","Carabus","nemoralis ","Carabus nemoralis ",14,"mono"
"Coleoptera","Carabidae","Carabus","nemoralis nemoralis ","Carabus nemoralis nemoralis ",14,"mono"
"Coleoptera","Carabidae","Carabus","nitens ","Carabus nitens ",14,"mono"
"Coleoptera","Carabidae","Carabus","problematicus ","Carabus problematicus ",14,"mono"
"Coleoptera","Carabidae","Carabus","problematicus gallicus ","Carabus problematicus gallicus ",14,"mono"
"Coleoptera","Carabidae","Carabus","punctatoauratus ","Carabus punctatoauratus ",14,"mono"
"Coleoptera","Carabidae","Carabus","purpurascens ","Carabus purpurascens ",14,"mono"
"Coleoptera","Carabidae","Carabus","purpurascens fulgens ","Carabus purpurascens fulgens ",14,"mono"
"Coleoptera","Carabidae","Carabus","pyrenaeus ","Carabus pyrenaeus ",14,"mono"
"Coleoptera","Carabidae","Carabus","pyrenaeus pyrenaeus ","Carabus pyrenaeus pyrenaeus ",14,"mono"
"Coleoptera","Carabidae","Carabus","rugosus","Carabus rugosus",14,"mono"
"Coleoptera","Carabidae","Carabus","solieri ","Carabus solieri ",14,"mono"
"Coleoptera","Carabidae","Carabus","splendens splendens ","Carabus splendens splendens ",14,"mono"
"Coleoptera","Carabidae","Carabus","auronitens festivus ","Carabus auronitens festivus ",15,"mono"
"Coleoptera","Carabidae","Carabus","nemoralis ","Carabus nemoralis ",15,"mono"
"Coleoptera","Carabidae","Carabus","punctatoauratus ","Carabus punctatoauratus ",15,"mono"
"Coleoptera","Carabidae","Carabus","rutilans ","Carabus rutilans ",15,"mono"
"Coleoptera","Carabidae","Carabus","splendens ","Carabus splendens ",15,"mono"
"Coleoptera","Carabidae","Carabus","splendens ","Carabus splendens ",15,"mono"
"Coleoptera","Carabidae","Chlaenius","pennsylvanicus ","Chlaenius pennsylvanicus ",10,"mono"
"Coleoptera","Carabidae","Chlaenius","aestivus ","Chlaenius aestivus ",17,"mono"
"Coleoptera","Carabidae","Chlaenius","neelgheriensis ","Chlaenius neelgheriensis ",18,"mono"
"Coleoptera","Carabidae","Chlaenius","nitidicollis ","Chlaenius nitidicollis ",18,"mono"
"Coleoptera","Carabidae","Chlaenius","panagaeoides ","Chlaenius panagaeoides ",18,"mono"
"Coleoptera","Carabidae","Chlaenius","xanthospilus ","Chlaenius xanthospilus ",18,"mono"
"Coleoptera","Carabidae","Chlaenius","darlingensis ","Chlaenius darlingensis ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","duvauceli ","Chlaenius duvauceli ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","hamifer ","Chlaenius hamifer ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","impunctifrons ","Chlaenius impunctifrons ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","laetiusculus ","Chlaenius laetiusculus ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","laticollis ","Chlaenius laticollis ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","malachinus ","Chlaenius malachinus ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","orbicollis ","Chlaenius orbicollis ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","pallipes ","Chlaenius pallipes ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","pennsylvanicus ","Chlaenius pennsylvanicus ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","pictus ","Chlaenius pictus ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","praefectus ","Chlaenius praefectus ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","pretiosus ","Chlaenius pretiosus ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","scapularis ","Chlaenius scapularis ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","spoliatus ","Chlaenius spoliatus ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","tricolor ","Chlaenius tricolor ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","tristis","Chlaenius tristis",19,"mono"
"Coleoptera","Carabidae","Chlaenius","velutinus auricollis ","Chlaenius velutinus auricollis ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","vestitus ","Chlaenius vestitus ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","virens","Chlaenius virens",19,"mono"
"Coleoptera","Carabidae","Chlaenius","xanthospilus ","Chlaenius xanthospilus ",19,"mono"
"Coleoptera","Carabidae","Chlaenius","fraterculus ","Chlaenius fraterculus ",20,"mono"
"Coleoptera","Carabidae","Chlaenius","impressicollis ","Chlaenius impressicollis ",20,"mono"
"Coleoptera","Carabidae","Chlaenius","pulcher ","Chlaenius pulcher ",20,"mono"
"Coleoptera","Carabidae","Chlaenius","sp. ","Chlaenius sp. ",20,"mono"
"Coleoptera","Carabidae","Cicindela","pimeriana ","Cicindela pimeriana ",10,"mono"
"Coleoptera","Carabidae","Cicindela","argentata ","Cicindela argentata ",11,"mono"
"Coleoptera","Carabidae","Cicindela","hispanica","Cicindela hispanica",11,"mono"
"Coleoptera","Carabidae","Cicindela","repanda ","Cicindela repanda ",11,"mono"
"Coleoptera","Carabidae","Cicindela","scutellaris lecontei ","Cicindela scutellaris lecontei ",11,"mono"
"Coleoptera","Carabidae","Cicindela","tranquebarica ","Cicindela tranquebarica ",11,"mono"
"Coleoptera","Carabidae","Cicindela","tranquebarica ","Cicindela tranquebarica ",11,"mono"
"Coleoptera","Carabidae","Cicindela","ancocisconensis ","Cicindela ancocisconensis ",12,"mono"
"Coleoptera","Carabidae","Cicindela","aurulenta ","Cicindela aurulenta ",12,"mono"
"Coleoptera","Carabidae","Cicindela","campestris ","Cicindela campestris ",12,"mono"
"Coleoptera","Carabidae","Cicindela","hybrida ","Cicindela hybrida ",12,"mono"
"Coleoptera","Carabidae","Cicindela","litorea goudoti","Cicindela litorea goudoti",12,"mono"
"Coleoptera","Carabidae","Cicindela","littoralis","Cicindela littoralis",12,"mono"
"Coleoptera","Carabidae","Cicindela","littoralis ","Cicindela littoralis ",12,"mono"
"Coleoptera","Carabidae","Cicindela","maura","Cicindela maura",12,"mono"
"Coleoptera","Carabidae","Cicindela","silvicola ","Cicindela silvicola ",12,"mono"
"Coleoptera","Carabidae","Cicindela","maroccana pseuomaroccana ","Cicindela maroccana pseuomaroccana ",13,"mono"
"Coleoptera","Carabidae","Cicindela","suturalis ","Cicindela suturalis ",13,"mono"
"Coleoptera","Carabidae","Cicindela","gillesensis ","Cicindela gillesensis ",14,"mono"
"Coleoptera","Carabidae","Cicindela","sp. (saetigera group) ","Cicindela sp. (saetigera group) ",14,"mono"
"Coleoptera","Carabidae","Cicindela","trifasciata","Cicindela trifasciata",21,"mono"
"Coleoptera","Carabidae","Cychrus","caraboides ","Cychrus caraboides ",12,"mono"
